ensembl_gene_id chromosome_name start_position end_position
24470 ENSG00000276866 10 67403351 67403410
24471 ENSG00000276898 9 67512034 67515393
24472 ENSG00000276918 11 66374138 66374435
24473 ENSG00000276963 9 40755407 40767875
24474 ENSG00000277024 9 39359890 39369105
24475 ENSG00000277049 9 41237440 41237557
24476 ENSG00000277103 9 97151894 97152694
24477 ENSG00000277133 10 38617255 38617344
24478 ENSG00000277213 9 42408526 42409006
24479 ENSG00000277218 10 130104569 130104998
24480 ENSG00000277288 10 44292569 44294649
24481 ENSG00000277290 11 243099 243483
24482 ENSG00000277308 10 97297290 97297557
24483 ENSG00000277350 9 66942703 66952344
24484 ENSG00000277371 10 125869295 125869576
24485 ENSG00000277465 9 99368447 99368566
24486 ENSG00000277514 11 5903767 5904448
24487 ENSG00000277556 9 104598457 104599413
24488 ENSG00000277563 10 24255246 24255333
24489 ENSG00000277575 9 67203635 67208072
24490 ENSG00000277687 10 118692361 118693535
24491 ENSG00000277713 9 130626297 130626363
24492 ENSG00000277737 9 43109866 43125905
24493 ENSG00000277758 10 47744717 47763592
24494 ENSG00000277778 9 41006999 41074957
24495 ENSG00000277803 11 23886135 23893557
24496 ENSG00000277828 9 99357827 99357957
24497 ENSG00000277846 11 62853663 62853732
24498 ENSG00000277879 10 117267116 117268668
24499 ENSG00000277889 9 106600928 106601022
24500 ENSG00000277892 11 61878216 61878278
24501 ENSG00000277959 10 131971202 131971533
24502 ENSG00000278040 9 75016681 75016848
24503 ENSG00000278054 9 41647825 41648035
24504 ENSG00000278068 9 66029264 66030169
24505 ENSG00000278077 9 41644771 41644981
24506 ENSG00000278100 10 14391875 14392196
24507 ENSG00000278175 9 39709535 39810128
24508 ENSG00000278213 9 62559839 62569907
24509 ENSG00000278333 10 85613017 85613186
24510 ENSG00000278359 11 64341849 64341904
24511 ENSG00000278412 9 98229149 98229217
24512 ENSG00000278484 10 120984966 120985596
24513 ENSG00000278486 9 94432631 94433273
24514 ENSG00000278498 10 103027336 103027498
24515 ENSG00000278518 10 133526259 133527513
24516 ENSG00000278529 11 11783135 11783222
24517 ENSG00000278531 10 45187292 45198323
24518 ENSG00000278561 10 48064308 48140142
24519 ENSG00000278601 10 110907483 110908182
24520 ENSG00000278615 11 62662817 62665210
24521 ENSG00000278616 10 79682997 79685436
24522 ENSG00000278754 9 15524576 15524707
24523 ENSG00000278756 9 136746893 136746970
24524 ENSG00000278763 9 67725690 67725902
24525 ENSG00000278830 10 27313723 27316587
24526 ENSG00000278831 10 124623353 124624079
24527 ENSG00000278889 9 35957108 35958154
24528 ENSG00000278910 9 69296678 69311111
24529 ENSG00000278952 11 65118310 65119111
24530 ENSG00000278982 10 7411599 7413467
24531 ENSG00000278992 10 76270206 76270800
24532 ENSG00000279000 11 7924592 7931268
24533 ENSG00000279004 11 38013510 38014141
24534 ENSG00000279012 11 5323359 5324297
24535 ENSG00000279029 10 24481180 24483034
24536 ENSG00000279058 10 46337224 46358714
24537 ENSG00000279088 10 73742995 73744230
24538 ENSG00000279137 9 126518840 126520773
24539 ENSG00000279141 9 136612024 136617181
24540 ENSG00000279154 9 88177695 88178578
24541 ENSG00000279212 10 26695091 26697625
24542 ENSG00000279243 11 65487241 65488714
24543 ENSG00000279246 11 61352244 61354477
24544 ENSG00000279266 11 20131730 20135465
24545 ENSG00000279315 10 112831169 112832454
24546 ENSG00000279359 10 80249710 80254121
24547 ENSG00000279391 11 8075573 8077781
24548 ENSG00000279399 10 80091411 80091867
24549 ENSG00000279406 10 71364243 71366374
24550 ENSG00000279456 9 41061290 41062917
24551 ENSG00000279459 11 70603304 70604859
24552 ENSG00000279486 11 6783020 6791558
24553 ENSG00000279489 9 35001913 35003663
24554 ENSG00000279491 11 61967794 61969490
24555 ENSG00000279502 10 72756398 72757016
24556 ENSG00000279503 9 90158028 90158646
24557 ENSG00000279549 11 61143380 61145464
24558 ENSG00000279561 9 41269916 41273997
24559 ENSG00000279571 9 127690098 127690840
24560 ENSG00000279607 10 93071972 93073466
24561 ENSG00000279608 9 35038625 35044326
24562 ENSG00000279609 9 105656369 105657989
24563 ENSG00000279623 10 21865335 21865921
24564 ENSG00000279631 10 22252072 22254589
24565 ENSG00000279632 11 61426448 61427325
24566 ENSG00000279670 9 21892188 21893857
24567 ENSG00000279672 11 779617 780755
24568 ENSG00000279675 11 40107244 40112599
24569 ENSG00000279688 9 65878766 65894790
24570 ENSG00000279689 10 73769264 73772862
24571 ENSG00000279706 9 68250469 68251656
24572 ENSG00000279715 9 79913269 79915736
24573 ENSG00000279725 10 127734562 127736996
24574 ENSG00000279796 10 114424445 114427398
24575 ENSG00000279814 10 75450081 75451725
24576 ENSG00000279819 10 22693953 22694639
24577 ENSG00000279822 10 48443836 48445820
24578 ENSG00000279837 11 18601882 18602649
24579 ENSG00000279878 11 61525708 61526602
24580 ENSG00000279910 10 85526880 85531115
24581 ENSG00000279929 9 134298463 134300413
24582 ENSG00000279935 9 134992958 134995854
24583 ENSG00000279982 10 131996738 131999846
24584 ENSG00000280010 11 58627435 58628528
24585 ENSG00000280012 10 46063250 46063715
24586 ENSG00000280077 9 41012231 41014133
24587 ENSG00000280089 11 70705605 70706068
24588 ENSG00000280094 9 122628579 122629573
24589 ENSG00000280134 10 85555484 85557436
24590 ENSG00000280166 10 72730557 72731175
24591 ENSG00000280238 10 73791218 73791490
24592 ENSG00000280286 9 65646982 65652679
24593 ENSG00000280288 11 11725332 11726702
24594 ENSG00000280321 11 36196248 36197901
24595 ENSG00000280331 11 36510361 36510537
24596 ENSG00000280355 10 79681973 79684094
24597 ENSG00000280366 9 79975023 79990064
24598 ENSG00000280401 10 70434829 70436556
24599 ENSG00000280474 9 128595893 128596633
24600 ENSG00000280485 10 93772681 93788605
24601 ENSG00000280560 10 89853595 90225443
24602 ENSG00000280660 10 93762453 93771991
24603 ENSG00000280683 9 30388935 30575012
24604 ENSG00000280693 10 103745966 103755423
24605 ENSG00000280719 10 35778302 35800920
24606 ENSG00000280758 9 128630328 128631685
24607 ENSG00000280798 11 33076149 33079454
24608 ENSG00000280809 10 25651712 25732935
24609 ENSG00000280913 10 46753605 46759740
24610 ENSG00000280953 10 128181032 128317726
24611 ENSG00000281128 9 33676785 33688011
24612 ENSG00000281156 9 92292458 92292547
24613 ENSG00000281186 10 6772271 6779180
24614 ENSG00000281491 9 34985410 34989379
24615 ENSG00000281649 9 37079645 37090928
24616 ENSG00000281769 9 1045625 1048641
24617 ENSG00000281880 11 31812307 32002405
24618 ENSG00000281974 10 86948677 86949875
24619 ENSG00000282121 10 60139912 60140877
24620 ENSG00000282246 10 13610047 13655929
24621 ENSG00000282390 10 1290018 1293002
24622 ENSG00000282556 11 6319127 6360454
24623 ENSG00000282772 10 102845761 102854513
24624 ENSG00000282787 10 125162379 125162971
24625 ENSG00000282863 10 78179174 78675109
24626 ENSG00000282886 9 94347234 94347563
24627 ENSG00000282897 9 113614589 113617375
24628 ENSG00000282915 10 72467749 72473304
24629 ENSG00000282996 10 28303300 28307658
24630 ENSG00000283000 10 34969881 34975578
24631 ENSG00000283096 10 78176928 78178186
24632 ENSG00000283141 10 129784983 129806971
24633 ENSG00000283146 9 93594841 93594894
24634 ENSG00000283162 9 38433696 38543880
24635 ENSG00000283232 10 100105754 100140151
24636 ENSG00000283246 9 40187792 40193921
24637 ENSG00000283268 11 62832319 62832803
24638 ENSG00000283329 9 38694266 38720133
24639 ENSG00000283335 9 128392621 128392708
24640 ENSG00000283337 10 102868421 102868519
24641 ENSG00000283338 11 47323983 47324181
24642 ENSG00000283341 11 43578889 43840030
24643 ENSG00000283375 11 43855913 43856404
24644 ENSG00000283378 9 61330717 61453030
24645 ENSG00000283415 11 6821942 6926878
24646 ENSG00000283486 9 38540569 38577207
24647 ENSG00000283526 9 131545514 131558620
24648 ENSG00000283551 10 68755172 68755238
24649 ENSG00000283558 10 101601417 101601497
24650 ENSG00000283578 10 89786610 89787107
24651 ENSG00000283664 10 89063336 89063410
24652 ENSG00000283709 10 26931206 26944418
24653 ENSG00000283769 9 136263925 136267237
24654 ENSG00000283787 11 1888078 1891895
24655 ENSG00000283867 10 103394253 103394401
24656 ENSG00000283886 9 39816599 39874562
24657 ENSG00000283913 10 79904898 79951029
24658 ENSG00000283930 10 38094368 38360098
24659 ENSG00000283945 9 27245680 27284869
24660 ENSG00000283977 11 6481485 6508978
24661 ENSG00000283982 9 23500691 23672387
24662 ENSG00000284018 11 4233288 4233872
24663 ENSG00000284024 10 14838302 14846999
24664 ENSG00000284116 9 39983793 40106611
24665 ENSG00000284195 9 35710676 35710741
24666 ENSG00000284306 11 4242056 4242640
24667 ENSG00000284341 9 136977518 136985435
24668 ENSG00000284418 9 22703516 23438700
24669 ENSG00000284471 9 61982796 61986934
24670 ENSG00000284546 11 4329865 4330449
24671 ENSG00000284594 11 1880045 1880147
24672 ENSG00000284605 11 3429758 3500621
24673 ENSG00000284611 9 66182326 66188451
24674 ENSG00000284612 9 38650193 38662717
24675 ENSG00000284625 11 71639551 71639769
24676 ENSG00000284713 11 69155478 69162440
24677 ENSG00000284732 11 56459221 56473352
24678 ENSG00000284779 11 2131395 2149603
24679 ENSG00000284844 11 72105924 72109329
24680 ENSG00000284873 11 59938432 59957480
24681 ENSG00000284931 11 5248270 5254783
24682 ENSG00000284969 11 33698261 33722467
24683 ENSG00000284976 9 137217452 137219361
24684 ENSG00000284977 9 117759455 117879988
24685 ENSG00000285010 11 59964033 59970146
24686 ENSG00000285082 9 117704157 118072314
24687 ENSG00000285094 11 69481662 69494952
24688 ENSG00000285103 9 27529085 27543902
24689 ENSG00000285115 9 113060086 113060507
24690 ENSG00000285130 9 69035747 69255187
24691 ENSG00000285231 11 59878809 59896481
24692 ENSG00000285254 10 22475455 22478026
24693 ENSG00000285257 10 87214136 87216173
24694 ENSG00000285269 9 96235331 96352058
24695 ENSG00000285287 9 131370933 131372514
24696 ENSG00000285294 10 46398362 46453306
24697 ENSG00000285300 10 70927055 71077810
24698 ENSG00000285338 11 6610883 6616594
24699 ENSG00000285388 11 62936427 62959852
24700 ENSG00000285402 10 46375752 46537864
24701 ENSG00000285483 9 103999755 104000469
24702 ENSG00000285520 10 12877459 12965275
24703 ENSG00000285529 10 130525712 130537406
24704 ENSG00000285533 11 65663001 65671718
24705 ENSG00000285540 10 114109856 114118700
24706 ENSG00000285545 11 17349053 17351703
24707 ENSG00000285556 9 85167346 85194283
24708 ENSG00000285580 9 64343044 64362584
24709 ENSG00000285581 11 1464582 1467632
24710 ENSG00000285582 10 115123482 115218819
24711 ENSG00000285587 10 116274270 116281071
24712 ENSG00000285630 10 30587706 30591092
24713 ENSG00000285634 9 85369591 85444409
24714 ENSG00000285637 9 12958503 13034326
24715 ENSG00000285644 11 3057538 3064707
24716 ENSG00000285650 9 92600094 92612368
24717 ENSG00000285656 11 62116470 62123767
24718 ENSG00000285658 11 46572948 46587808
24719 ENSG00000285662 10 46721002 46751738
24720 ENSG00000285671 10 14372001 14377586
24721 ENSG00000285676 10 112810031 112821871
24722 ENSG00000285686 9 86669349 86708307
24723 ENSG00000285688 9 7177577 7203458
24724 ENSG00000285705 11 35824192 35838523
24725 ENSG00000285706 9 98798466 98807564
24726 ENSG00000285712 10 43325833 43350792
24727 ENSG00000285715 10 122017982 122019160
24728 ENSG00000285737 10 27564430 27594588
24729 ENSG00000285740 11 35894987 35897735
24730 ENSG00000285743 10 6682513 6823789
24731 ENSG00000285750 10 24816331 24822950
24732 ENSG00000285751 11 39024631 39161638
24733 ENSG00000285781 10 31362799 31364049
24734 ENSG00000285784 9 11618530 12058227
24735 ENSG00000285803 10 49981420 49988899
24736 ENSG00000285810 10 75041876 75055754
24737 ENSG00000285816 11 65261928 65326543
24738 ENSG00000285820 9 116838144 116877264
24739 ENSG00000285824 10 30309803 30312026
24740 ENSG00000285852 10 19812372 19816278
24741 ENSG00000285859 10 24952350 25161236
24742 ENSG00000285871 10 68896920 68900768
24743 ENSG00000285884 10 42638282 42645542
24744 ENSG00000285895 11 58491773 58493480
24745 ENSG00000285907 9 89563537 89604687
24746 ENSG00000285911 9 19386927 19408532
24747 ENSG00000285932 10 99651595 99732112
24748 ENSG00000285933 11 71745331 71747051
24749 ENSG00000285955 10 122435924 122461383
24750 ENSG00000285958 10 52946431 52955585
24751 ENSG00000285972 10 84167228 84172093
24752 ENSG00000285973 10 122145106 122155197
24753 ENSG00000285987 9 84316514 84657077
24754 ENSG00000285994 10 12563151 12567351
24755 ENSG00000002016 12 911736 990053
24756 ENSG00000003056 12 8940361 8949761
24757 ENSG00000004478 12 2794970 2805423
24758 ENSG00000004700 12 21468910 21501669
24759 ENSG00000005175 12 47661249 47706030
24760 ENSG00000005810 13 77042474 77327094
24761 ENSG00000005812 13 76992598 77027195
24762 ENSG00000006831 12 1688574 1788674
24763 ENSG00000008323 12 6310436 6328506
24764 ENSG00000008394 12 16347142 16609259
24765 ENSG00000008405 12 106991364 107093549
24766 ENSG00000010219 12 4562208 4615302
24767 ENSG00000010278 12 6199715 6238271
24768 ENSG00000010292 12 6493356 6531955
24769 ENSG00000010295 12 6538961 6556073
24770 ENSG00000010379 12 220621 262873
24771 ENSG00000010610 12 6786858 6820799
24772 ENSG00000010626 12 6873569 6914241
24773 ENSG00000011105 12 3077355 3286564
24774 ENSG00000011465 12 91140484 91183217
24775 ENSG00000012504 12 100473708 100564414
24776 ENSG00000012822 12 53708517 53727745
24777 ENSG00000012983 14 50418501 50561126
24778 ENSG00000013503 12 106357748 106510198
24779 ENSG00000013573 12 31073860 31104799
24780 ENSG00000013583 12 12974870 13000265
24781 ENSG00000013588 12 12891559 12917937
24782 ENSG00000015153 12 42157104 42238349
24783 ENSG00000017427 12 102395874 102481744
24784 ENSG00000018236 12 40692439 41072415
24785 ENSG00000019102 11 124747474 124752255
24786 ENSG00000019144 11 118606440 118658031
24787 ENSG00000020922 11 94415570 94493885
24788 ENSG00000021300 11 73646178 73662819
24789 ENSG00000022840 12 120533480 120577588
24790 ENSG00000023171 11 123358428 123627774
24791 ENSG00000023445 11 102317450 102339403
24792 ENSG00000023516 13 42272152 42323261
24793 ENSG00000023697 12 15911302 16037381
24794 ENSG00000023734 12 15882387 15903478
24795 ENSG00000025423 12 56752161 56787790
24796 ENSG00000027001 13 23730189 23889400
24797 ENSG00000028203 12 95217746 95302799
24798 ENSG00000029153 12 27332836 27425289
24799 ENSG00000032742 13 20567138 20691444
24800 ENSG00000033030 12 122471599 122501073
24801 ENSG00000033327 11 78215293 78418348
24802 ENSG00000036672 11 119355215 119381711
24803 ENSG00000037897 12 57768471 57772119
24804 ENSG00000037965 12 54008985 54012769
24805 ENSG00000041515 13 108596152 109208005
24806 ENSG00000042429 11 93784227 93814963
24807 ENSG00000043039 11 129375848 129452279
24808 ENSG00000043355 13 99981784 99986765
24809 ENSG00000047617 12 5531869 5946232
24810 ENSG00000047621 12 4487735 4538508
24811 ENSG00000048028 11 113797874 113875570
24812 ENSG00000048540 12 16548372 16610594
24813 ENSG00000048649 11 77660009 77820869
24814 ENSG00000049130 12 88492793 88580851
24815 ENSG00000050405 12 50175788 50283520
24816 ENSG00000050426 12 51047962 51060424
24817 ENSG00000050438 12 51391317 51515763
24818 ENSG00000051825 12 123152320 123244014
24819 ENSG00000052126 12 19129733 19376400
24820 ENSG00000053702 12 2825348 2835544
24821 ENSG00000054938 11 74696429 74731426
24822 ENSG00000054965 11 73400487 73598189
24823 ENSG00000054967 11 73376399 73397474
24824 ENSG00000057294 12 32790755 32896777
24825 ENSG00000057593 13 113105788 113120685
24826 ENSG00000057704 12 94567122 94650557
24827 ENSG00000058272 12 79773563 79935460
24828 ENSG00000059758 12 96278261 96400480
24829 ENSG00000059804 12 7919230 7936187
24830 ENSG00000060138 12 10699089 10723323
24831 ENSG00000060140 12 10618923 10674318
24832 ENSG00000060237 12 752579 911452
24833 ENSG00000060709 12 130396133 130768228
24834 ENSG00000060982 12 24810024 24949101
24835 ENSG00000061273 12 47782722 47833132
24836 ENSG00000061794 12 27710822 27756295
24837 ENSG00000061936 12 131711081 131799738
24838 ENSG00000061987 12 62466817 62600476
24839 ENSG00000062282 11 75759512 75801535
24840 ENSG00000062485 12 56271699 56300391
24841 ENSG00000063046 12 53006282 53042215
24842 ENSG00000064102 12 26905181 26938326
24843 ENSG00000064115 12 26971579 27014434
24844 ENSG00000064199 11 124673844 124697518
24845 ENSG00000064309 11 125955796 126063335
24846 ENSG00000064763 12 29149016 29341121
24847 ENSG00000065150 13 97953658 98024296
24848 ENSG00000065357 12 55927319 55954027
24849 ENSG00000065361 12 56076799 56103505
24850 ENSG00000065970 12 8032716 8055517
24851 ENSG00000066084 12 50504985 50748657
24852 ENSG00000066117 12 50085200 50100707
24853 ENSG00000067182 12 6328757 6342114
24854 ENSG00000067715 12 78863993 79452008
24855 ENSG00000067798 12 77324641 78213010
24856 ENSG00000068650 13 112690038 112887168
24857 ENSG00000069431 12 21797389 21942543
24858 ENSG00000069493 12 9664969 9699553
24859 ENSG00000070018 12 12116025 12267044
